ID,URL,NomFichier
817,https://www.vinatis.com/55425-fine_default/pinot-gris-grand-cru-kitterle-2015-domaine-schlumberger.png,00817.png
818,https://www.vinatis.com/83911-fine_default/chateau-carbonnieux-rouge-2019-cru-classe-de-graves.png,00818.png
819,https://www.vinatis.com/63713-fine_default/chiroubles-les-clochers-2021-vignerons-de-bel-air.png,00819.png
820,https://www.vinatis.com/69443-fine_default/chateau-grand-ormeau-cuvee-chevalier-2018.png,00820.png
821,https://www.vinatis.com/89781-fine_default/les-calcinaires-2023-domaine-gauby.png,00821.png
822,https://www.vinatis.com/89809-fine_default/pinot-gris-parcelles-2023-rethore-davy.png,00822.png
823,https://www.vinatis.com/90207-fine_default/gruner-veltliner-ried-gaisberg-1-otw-2022-allram.png,00823.png
824,https://www.vinatis.com/91940-fine_default/la-vizcaina-la-vitoriana-2022-raul-perez-bodegas-y-vinedos.png,00824.png
825,https://www.vinatis.com/90893-fine_default/cairanne-2019-romain-duvernay.png,00825.png
826,https://www.vinatis.com/97874-fine_default/mouton-cadet-bio-rose-x-mathilde-2024-baron-philippe-de-rothschild.png,00826.png
827,https://www.vinatis.com/98558-fine_default/fiano-salento-2024-notte-rossa.png,00827.png
828,https://www.vinatis.com/98780-fine_default/le-difese-2022-tenuta-san-guido.png,00828.png
829,https://www.vinatis.com/94259-fine_default/saint-joseph-nobles-rives-2022-cave-de-tain.png,00829.png
830,https://www.vinatis.com/94352-fine_default/isatis-rouge-2023-alain-gayrel.png,00830.png
831,https://www.vinatis.com/93199-fine_default/domaine-la-bastide-blanche-bandol-blanc-2023.png,00831.png
832,https://www.vinatis.com/95906-fine_default/touraine-sauvignon-blanc-confidences-2023-famille-bougrier.png,00832.png
833,https://www.vinatis.com/96119-fine_default/la-part-des-vivants-2023-famille-garon.png,00833.png
834,https://www.vinatis.com/98520-fine_default/biancu-gentile-2024-domaine-terra-vecchia.png,00834.png
835,https://www.vinatis.com/96840-fine_default/revolution-tannat-2021-vina-progreso.png,00835.png
836,https://www.vinatis.com/76941-fine_default/bernkasteler-graben-riesling-spatlese-2021-dr-thanisch.png,00836.png
837,https://www.vinatis.com/97462-fine_default/verdejo-2024-dominio-de-la-granadilla.png,00837.png
838,https://www.vinatis.com/92571-fine_default/chateau-grand-jean-entre-deux-mers-2023.png,00838.png
839,https://www.vinatis.com/86610-fine_default/chateau-reynaud-lacoste-2021.png,00839.png
840,https://www.vinatis.com/87265-fine_default/macon-villages-vieilles-vignes-2023-cave-de-vire.png,00840.png
841,https://www.vinatis.com/96216-fine_default/reserve-blanc-2024-perrin-et-fils.png,00841.png
842,https://www.vinatis.com/96289-fine_default/parallele-45-blanc-2024-maison-paul-jaboulet-aine.png,00842.png
843,https://www.vinatis.com/94066-fine_default/cochon-volant-rouge-2023-chateau-de-caraguilhes.png,00843.png
844,https://www.vinatis.com/100343-fine_default/clos-des-mures-2023-domaine-paul-mas.png,00844.png
845,https://www.vinatis.com/75423-fine_default/chateau-dauzac-2019-5eme-cru-classe.png,00845.png
846,https://www.vinatis.com/78019-fine_default/pinot-noir-haus-klosterberg-2019-markus-molitor.png,00846.png
847,https://www.vinatis.com/79133-fine_default/cutizzi-greco-di-tufo-2022-feudi-di-san-gregorio.png,00847.png
848,https://www.vinatis.com/81966-fine_default/arcane-la-justice-2020-xavier-vignon.png,00848.png
849,https://www.vinatis.com/82395-fine_default/red-wine-n1-2021-pinot-noir-tara.png,00849.png
850,https://www.vinatis.com/84291-fine_default/la-croix-de-carbonnieux-2019-second-vin-chateau-carbonnieux.png,00850.png
851,https://www.vinatis.com/90952-fine_default/grande-cuvee-2022-cave-de-castelmaure.png,00851.png
852,https://www.vinatis.com/88354-fine_default/la-cite-des-vents-2022-chateau-auzias.png,00852.png
853,https://www.vinatis.com/89040-fine_default/cuvee-des-conti-2023-domaine-albert-de-conti.png,00853.png
854,https://www.vinatis.com/91920-fine_default/tavel-2023-chateau-d-aqueria.png,00854.png
855,https://www.vinatis.com/92160-fine_default/chateau-mayne-vieil-2019.png,00855.png
856,https://www.vinatis.com/94294-fine_default/gewurztraminer-collection-familiale-2023-henri-ehrhart.png,00856.png
857,https://www.vinatis.com/94447-fine_default/premium-organic-malbec-2023-domaine-bousquet.png,00857.png
858,https://www.vinatis.com/97088-fine_default/bergerie-de-l-hortus-2023-domaine-de-l-hortus.png,00858.png
859,https://www.vinatis.com/98449-fine_default/tete-de-belier-2022-chateau-puech-haut.png,00859.png
860,https://www.vinatis.com/100572-fine_default/les-grenadines-2024-domaine-d-ansignan.png,00860.png
861,https://www.vinatis.com/74370-fine_default/montepulciano-d-abruzzo-riserva-2020-antico-blasone.png,00861.png
862,https://www.vinatis.com/85374-fine_default/reserve-2021-roger-sabon.png,00862.png
863,https://www.vinatis.com/85751-fine_default/les-christins-2022-famille-perrin.png,00863.png
864,https://www.vinatis.com/88956-fine_default/contino-blanco-2021-cvne.png,00864.png
865,https://www.vinatis.com/88478-fine_default/petit-manseng-blanc-moelleux-2023-domaine-de-miselle.png,00865.png
866,https://www.vinatis.com/81146-fine_default/morgon-2022-jean-paul-brun-domaine-des-terres-dorees.png,00866.png
867,https://www.vinatis.com/94533-fine_default/art-de-vivre-rouge-2021-gerard-bertrand.png,00867.png
868,https://www.vinatis.com/90769-fine_default/orange-gold-vin-orange-bio-2022-gerard-bertrand.png,00868.png
869,https://www.vinatis.com/91398-fine_default/le-prieure-2022-chateau-vaugelas-vignobles-bonfils.png,00869.png
870,https://www.vinatis.com/97953-fine_default/lama-carmenere-2023-tussock-jumper.png,00870.png
871,https://www.vinatis.com/99504-fine_default/la-traversee-2021-domaine-de-la-brillane.png,00871.png
872,https://www.vinatis.com/101221-fine_default/aloxe-corton-2017-louis-latour.png,00872.png
873,https://www.vinatis.com/92647-fine_default/telegramme-2022-domaine-du-vieux-telegraphe.png,00873.png
874,https://www.vinatis.com/92671-fine_default/saint-veran-la-cote-doree-2023-domaine-guerrin-et-fils.png,00874.png
875,https://www.vinatis.com/93136-fine_default/cabernet-d-anjou-2023-domaine-de-montgilet.png,00875.png
876,https://www.vinatis.com/93561-fine_default/anjou-rouge-2023-domaine-de-pied-flond.png,00876.png
877,https://www.vinatis.com/93800-fine_default/pinot-noir-reserve-2023-barton-guestier.png,00877.png
878,https://www.vinatis.com/94157-fine_default/cotes-du-rhone-villages-plan-de-dieu-2023-ferraton-pere-fils.png,00878.png
879,https://www.vinatis.com/88677-fine_default/furmint-sec-t-2022-pajzos.png,00879.png
880,https://www.vinatis.com/69018-fine_default/les-fumees-blanches-2021-vin-orange-francois-lurton.png,00880.png
881,https://www.vinatis.com/88310-fine_default/crozes-hermitage-2021-e-guigal.png,00881.png
882,https://www.vinatis.com/90368-fine_default/sauvignon-blanc-loire-rebelle-2023-dumnacus-vignerons.png,00882.png
883,https://www.vinatis.com/91863-fine_default/vin-orange-xavier-vignon.png,00883.png
884,https://www.vinatis.com/98195-fine_default/occultum-lapidem-blanc-2020-domaine-de-bila-haut.png,00884.png
885,https://www.vinatis.com/94322-fine_default/laureole-2023-romain-duvernay.png,00885.png
886,https://www.vinatis.com/97598-fine_default/le-loup-du-pic-rose-2024-puech-haut.png,00886.png
887,https://www.vinatis.com/71983-fine_default/cremant-d-alsace-rose-domaine-allimant-laugner.png,00887.png
888,https://www.vinatis.com/91035-fine_default/chateau-mangot-2019.png,00888.png
889,https://www.vinatis.com/83305-fine_default/arbois-poulsard-2020-fruitiere-vinicole-d-arbois.png,00889.png
890,https://www.vinatis.com/81823-fine_default/veuve-du-vernay-rose.png,00890.png
891,https://www.vinatis.com/88428-fine_default/7-fuentes-2020-suertes-del-marques.png,00891.png
892,https://www.vinatis.com/83060-fine_default/quincy-2022-domaine-du-roc-de-l-abbaye.png,00892.png
893,https://www.vinatis.com/83265-fine_default/chemin-des-garennes-2019-chateau-capion.png,00893.png
894,https://www.vinatis.com/87491-fine_default/cotes-du-rhone-blanc-2023-domaine-de-la-janasse.png,00894.png
895,https://www.vinatis.com/91095-fine_default/pouilly-fuisse-vieilles-vignes-2023-famille-perrachon.png,00895.png
896,https://www.vinatis.com/92078-fine_default/muscadet-sevre-et-maine-sur-lie-2023-chateau-de-la-janniere.png,00896.png
897,https://www.vinatis.com/90709-fine_default/cabernet-sauvignon-2022-bread-and-butter.png,00897.png
898,https://www.vinatis.com/87095-fine_default/12volts-2022-4kilos-vinicola.png,00898.png
899,https://www.vinatis.com/93173-fine_default/beaujolais-blanc-vinification-bourguignonne-2023-jean-paul-brun-domaine-des-terres-dorees.png,00899.png
900,https://www.vinatis.com/88804-fine_default/syrah-2023-les-vignes-d-a-cote-yves-cuilleron.png,00900.png
901,https://www.vinatis.com/99310-fine_default/byott-2024-selections-ott.png,00901.png
902,https://www.vinatis.com/87615-fine_default/cremant-de-loire-blanc-domaine-langlois-chateau.png,00902.png
903,https://www.vinatis.com/92555-fine_default/dauphin-d-olivier-2020-second-vin-du-chateau-olivier.png,00903.png
904,https://www.vinatis.com/92119-fine_default/cardinal-2022-romain-duvernay.png,00904.png
905,https://www.vinatis.com/100344-fine_default/arrogant-frog-2022-merlot-cabernet-sauvignon-domaines-paul-mas.png,00905.png
906,https://www.vinatis.com/89032-fine_default/chateau-d-yquem-2021-1er-cru-classe-superieur.png,00906.png
907,https://www.vinatis.com/85736-fine_default/les-sinards-2022-famille-perrin.png,00907.png
908,https://www.vinatis.com/87909-fine_default/petit-chablis-2022-domaine-du-chardonnay.png,00908.png
909,https://www.vinatis.com/89163-fine_default/st-nicolas-de-bourgueil-75cl-de-terroir-2023-domaine-la-chevallerie.png,00909.png
910,https://www.vinatis.com/81443-fine_default/lagrave-martillac-2019-second-vin-du-chateau-latour-martillac.png,00910.png
911,https://www.vinatis.com/85420-fine_default/zenith-de-schiste-rouge-2022-cave-de-roquebrun.png,00911.png
912,https://www.vinatis.com/86643-fine_default/cuvee-reserve-blanc-sec-2021-domaine-pellehaut.png,00912.png
913,https://www.vinatis.com/92896-fine_default/chateau-clarke-2015-baron-edmond-de-rothschild.png,00913.png
914,https://www.vinatis.com/96092-fine_default/chateau-lamothe-vincent-rose-2024.png,00914.png
915,https://www.vinatis.com/96824-fine_default/finca-san-martin-crianza-torre-de-ona-2021-la-rioja-alta.png,00915.png
916,https://www.vinatis.com/97459-fine_default/zinfandel-diamond-collection-2022-francis-ford-coppola.png,00916.png
917,https://www.vinatis.com/97554-fine_default/figuerette-blanc-2023-domaine-de-la-clapiere.png,00917.png
918,https://www.vinatis.com/97654-fine_default/harmonie-de-gascogne-rouge-2024-domaine-pellehaut.png,00918.png
919,https://www.vinatis.com/56028-fine_default/chandon-garden-spritz.png,00919.png
920,https://www.vinatis.com/89783-fine_default/la-matiniere-2022-ferraton-pere-fils.png,00920.png
921,https://www.vinatis.com/100399-fine_default/lirac-2022-xavier-vignon.png,00921.png
922,https://www.vinatis.com/60668-fine_default/chateau-giscours-2020-3eme-cru-classe.png,00922.png
923,https://www.vinatis.com/85342-fine_default/meursault-1er-cru-les-charmes-2022-chateau-de-meursault.png,00923.png
924,https://www.vinatis.com/88172-fine_default/sking-or-queen-2021-vin-orange-la-unidad-vinas-y-bodega.png,00924.png
925,https://www.vinatis.com/86714-fine_default/albaran-2023-moulin-de-gassac.png,00925.png
926,https://www.vinatis.com/86787-fine_default/valencay-blanc-symphonie-2023-domaine-jean-francois-roy.png,00926.png
927,https://www.vinatis.com/87810-fine_default/max-s-chardonnay-2022-penfolds.png,00927.png
928,https://www.vinatis.com/87988-fine_default/las-firmas-del-valtuille-tinto-2022-bodegas-y-vinedos-cesar-marquez.png,00928.png
929,https://www.vinatis.com/88756-fine_default/chateau-laulerie-reserve-2022.png,00929.png
930,https://www.vinatis.com/93505-fine_default/arbois-pinot-noir-grande-cote-de-grillard-2022-domaine-de-la-grange-grillard.png,00930.png
931,https://www.vinatis.com/93842-fine_default/grand-classique-2022-domaine-d-aigues-belles.png,00931.png
932,https://www.vinatis.com/74318-fine_default/compartir-2020-chateau-de-l-ou.png,00932.png
933,https://www.vinatis.com/75881-fine_default/cuvee-sm-3-xavier-vignon.png,00933.png
934,https://www.vinatis.com/79754-fine_default/max-s-shiraz-cabernet-sauvignon-2019-penfolds.png,00934.png
935,https://www.vinatis.com/82103-fine_default/chablis-1er-cru-montmains-2018-william-fevre.png,00935.png
936,https://www.vinatis.com/68525-fine_default/pinot-gris-les-princes-abbes-2018-domaine-schlumberger.png,00936.png
937,https://www.vinatis.com/63534-fine_default/corton-charlemagne-grand-cru-2018-louis-latour.png,00937.png
938,https://www.vinatis.com/69856-fine_default/condrieu-breze-2020-louis-cheze.png,00938.png
939,https://www.vinatis.com/90198-fine_default/brune-et-blonde-2021-e-guigal.png,00939.png
940,https://www.vinatis.com/91033-fine_default/riesling-cuvee-frederic-emile-2018-domaine-trimbach.png,00940.png
941,https://www.vinatis.com/97777-fine_default/rosumarinu-2024-domaine-sant-armettu.png,00941.png
942,https://www.vinatis.com/99066-fine_default/rive-droite-2023-luc-baudet.png,00942.png
943,https://www.vinatis.com/101015-fine_default/rouge-2024-umanu.png,00943.png
944,https://www.vinatis.com/82359-fine_default/domaine-de-l-aurage-2022.png,00944.png
945,https://www.vinatis.com/94862-fine_default/bourgueil-igoranda-2022-domaine-des-ouches.png,00945.png
946,https://www.vinatis.com/95178-fine_default/les-pagodes-de-cos-2018-second-vin-du-chateau-cos-d-estournel.png,00946.png
947,https://www.vinatis.com/98258-fine_default/les-meysonniers-rouge-2023-m-chapoutier.png,00947.png
948,https://www.vinatis.com/95907-fine_default/first-flight-viognier-2023-domaine-graeme-julie-bott.png,00948.png
949,https://www.vinatis.com/98665-fine_default/gamay-en-coteaux-2023-jeff-carrel.png,00949.png
950,https://www.vinatis.com/97257-fine_default/gevrey-chambertin-la-justice-2022-domaine-marey.png,00950.png
951,https://www.vinatis.com/83692-fine_default/etna-rosso-2021-planeta.png,00951.png
952,https://www.vinatis.com/100313-fine_default/le-temps-est-venu-blanc-2024-domaine-stephane-ogier.png,00952.png
953,https://www.vinatis.com/96036-fine_default/brise-marine-2024-chateau-de-la-negly.png,00953.png
954,https://www.vinatis.com/96525-fine_default/verdejo-2024-cuatro-rayas.png,00954.png
955,https://www.vinatis.com/90026-fine_default/pinot-noir-sauvage-2023-joseph-cattin.png,00955.png
956,https://www.vinatis.com/96902-fine_default/chateauneuf-du-pape-2020-chateau-mont-redon.png,00956.png
957,https://www.vinatis.com/96629-fine_default/studio-by-miraval-blanc-2024.png,00957.png
958,https://www.vinatis.com/78923-fine_default/emilien-2020-le-puy.png,00958.png
959,https://www.vinatis.com/82534-fine_default/cremant-de-bourgogne-brut-perle-de-vigne-louis-bouillot.png,00959.png
960,https://www.vinatis.com/84437-fine_default/gewurztraminer-grand-cru-winzenberg-2021-hubert-meyer.png,00960.png
961,https://www.vinatis.com/85403-fine_default/gewurztraminer-grand-cru-praelatenberg-2019-domaine-allimant-laugner.png,00961.png
962,https://www.vinatis.com/89085-fine_default/les-launes-2022-delas.png,00962.png
963,https://www.vinatis.com/90964-fine_default/cotes-du-jura-savagnin-2020-domaine-de-savagny.png,00963.png
964,https://www.vinatis.com/93544-fine_default/chateau-paveil-de-luze-2019-cru-bourgeois-exceptionnel.png,00964.png
965,https://www.vinatis.com/94653-fine_default/pessac-leognan-2022-chateau-coucheroy.png,00965.png
966,https://www.vinatis.com/85783-fine_default/bourgogne-pinot-noir-couvent-des-jacobins-2022-louis-jadot.png,00966.png
967,https://www.vinatis.com/90799-fine_default/heluicum-2023-les-vins-de-vienne.png,00967.png
968,https://www.vinatis.com/42092-fine_default/moscato-spumante-dolce-scudo-raphael-dal-bo.png,00968.png
969,https://www.vinatis.com/73001-fine_default/seigneurs-d-aiguilhe-2016-second-vin-du-chateau-d-aiguilhe.png,00969.png
970,https://www.vinatis.com/88544-fine_default/pinot-grigio-delle-venezie-2023-frassinelli.png,00970.png
971,https://www.vinatis.com/93521-fine_default/saint-veran-tradition-2023-domaine-des-deux-roches.png,00971.png
972,https://www.vinatis.com/87967-fine_default/menetou-salon-blanc-les-blanchais-2022-domaine-henry-pelle.png,00972.png
973,https://www.vinatis.com/72236-fine_default/chateau-ferreyres-2020.png,00973.png
974,https://www.vinatis.com/80528-fine_default/lieu-dit-les-picheres-2021-ferraton-pere-fils.png,00974.png
975,https://www.vinatis.com/76375-fine_default/clos-vougeot-grand-cru-2014-louis-jadot.png,00975.png
976,https://www.vinatis.com/77015-fine_default/dalmatian-dog-posip-2022-merga-victa-winery.png,00976.png
977,https://www.vinatis.com/84341-fine_default/amiral-de-beychevelle-2020-second-vin-du-chateau-beychevelle.png,00977.png
978,https://www.vinatis.com/79576-fine_default/lais-2021-domaine-olivier-pithon.png,00978.png
979,https://www.vinatis.com/81385-fine_default/kolor-2019-okuda-san-miguel-raul-perez.png,00979.png
980,https://www.vinatis.com/89385-fine_default/bourgogne-chitry-2023-domaine-colbois.png,00980.png
981,https://www.vinatis.com/89425-fine_default/la-gascogne-gros-manseng-sauvignon-2023-alain-brumont.png,00981.png
982,https://www.vinatis.com/89464-fine_default/brave-faces-2022-two-hands-wines.png,00982.png
983,https://www.vinatis.com/90164-fine_default/muscadet-star-fish-2023-eric-chevalier.png,00983.png
984,https://www.vinatis.com/90845-fine_default/chateau-maucaillou-2021.png,00984.png
985,https://www.vinatis.com/98302-fine_default/nicolas-2023-domaine-lafage.png,00985.png
986,https://www.vinatis.com/97924-fine_default/nuit-grave-2022-mas-des-chimeres.png,00986.png
987,https://www.vinatis.com/99785-fine_default/clos-de-los-siete-2021.png,00987.png
988,https://www.vinatis.com/57758-fine_default/chateau-redon-2018.png,00988.png
989,https://www.vinatis.com/60228-fine_default/cotes-du-jura-blanc-la-cote-39-domaine-marcel-cabelier.png,00989.png
990,https://www.vinatis.com/83040-fine_default/chateau-carbonnieux-2021-cru-classe-de-graves.png,00990.png
991,https://www.vinatis.com/91612-fine_default/pinot-gris-collection-familiale-2023-henri-ehrhart.png,00991.png
992,https://www.vinatis.com/92853-fine_default/hautes-cotes-de-nuits-blanc-2022-doudet-naudin.png,00992.png
993,https://www.vinatis.com/92946-fine_default/furmint-2023-zavec-brothers.png,00993.png
994,https://www.vinatis.com/95811-fine_default/coteaux-du-vendomois-tradition-2022-cave-jumert.png,00994.png
995,https://www.vinatis.com/93607-fine_default/mercurey-1er-cru-en-sazenay-2022-chateau-de-chamirey.png,00995.png
996,https://www.vinatis.com/94490-fine_default/riesling-unplugged-2023-tesch.png,00996.png
997,https://www.vinatis.com/90053-fine_default/bordeaux-blanc-dourthe-n1-2023.png,00997.png
998,https://www.vinatis.com/94967-fine_default/pinot-grigio-delle-venezie-2024-vivaldi.png,00998.png
999,https://www.vinatis.com/82250-fine_default/chateauneuf-du-pape-2019-chateau-de-vaudieu.png,00999.png
1000,https://www.vinatis.com/98656-fine_default/prestige-2021-puech-haut.png,01000.png
1001,https://www.vinatis.com/90492-fine_default/la-font-blanche-2023-chateau-de-caraguilhes.png,01001.png
1002,https://www.vinatis.com/93898-fine_default/chianti-riserva-alteo-2021-donna-laura.png,01002.png
1003,https://www.vinatis.com/97625-fine_default/chateau-chasse-spleen-2019.png,01003.png
1004,https://www.vinatis.com/88581-fine_default/chablis-2023-domaine-de-vauroux.png,01004.png
1005,https://www.vinatis.com/100755-fine_default/chateauneuf-du-pape-excellence-2022-domaine-brunely.png,01005.png
1006,https://www.vinatis.com/97301-fine_default/la-minuette-2024-domaine-gayda.png,01006.png
1007,https://www.vinatis.com/99039-fine_default/cremant-de-loire-brut-rose-de-chanceny.png,01007.png
1008,https://www.vinatis.com/87104-fine_default/bourgogne-cote-chalonnaise-pinot-noir-2022-paul-delane-vignerons-de-buxy.png,01008.png
1009,https://www.vinatis.com/97022-fine_default/chateau-d-ardennes-2020.png,01009.png
1010,https://www.vinatis.com/97364-fine_default/libre-rose-2024-la-bargemone.png,01010.png
1011,https://www.vinatis.com/98669-fine_default/malbec-pertinence-2023-rethore-davy.png,01011.png
1012,https://www.vinatis.com/97714-fine_default/love-by-leoube-rose-2024.png,01012.png
1013,https://www.vinatis.com/87103-fine_default/vermell-2022-celler-del-roure.png,01013.png
1014,https://www.vinatis.com/96691-fine_default/viognier-2024-vignerons-du-mont-ventoux.png,01014.png
1015,https://www.vinatis.com/42715-fine_default/millesime-1980-mas-amiel.png,01015.png
1016,https://www.vinatis.com/84588-fine_default/riesling-tonschiefer-trocken-2022-donnhoff.png,01016.png
1017,https://www.vinatis.com/85424-fine_default/rhino-pinotage-2022-tussock-jumper.png,01017.png
1018,https://www.vinatis.com/86400-fine_default/nuits-saint-georges-les-argillats-2022-domaine-fleurot.png,01018.png
1019,https://www.vinatis.com/86801-fine_default/carillon-d-angelus-2020-second-vin-du-chateau-angelus.png,01019.png
1020,https://www.vinatis.com/87140-fine_default/chateau-suduiraut-2016-1er-cru-classe.png,01020.png
1021,https://www.vinatis.com/94092-fine_default/chateauneuf-du-pape-1998-xavier-vignon.png,01021.png
1022,https://www.vinatis.com/93889-fine_default/cava-brut-nature-reserva-2021-roger-goulart-cvne.png,01022.png
1023,https://www.vinatis.com/75129-fine_default/topography-red-2021-david-nadia.png,01023.png
1024,https://www.vinatis.com/76142-fine_default/roussette-2022-cellier-de-la-baraterie.png,01024.png
1025,https://www.vinatis.com/80183-fine_default/helan-mountain-cabernet-sauvignon-2021-chateau-changyu-moser-xv.png,01025.png
1026,https://www.vinatis.com/94611-fine_default/deschants-2022-m-chapoutier.png,01026.png
1027,https://www.vinatis.com/56611-fine_default/chateau-ducru-beaucaillou-2018-2nd-cru-classe.png,01027.png
1028,https://www.vinatis.com/73717-fine_default/vol-libre-rouge-2020-sans-sulfites-ajoutes.png,01028.png
1029,https://www.vinatis.com/89102-fine_default/mediterranee-rouge-2023-figuiere.png,01029.png
1030,https://www.vinatis.com/91165-fine_default/saint-joseph-poivre-et-sol-2022-domaine-francois-villard.png,01030.png
1031,https://www.vinatis.com/89726-fine_default/pommard-2022-domaine-bourgogne-devaux.png,01031.png
1032,https://www.vinatis.com/90995-fine_default/chateau-la-croix-romane-2022.png,01032.png
1033,https://www.vinatis.com/97850-fine_default/sancerre-rose-2024-domaine-chauveau.png,01033.png
1034,https://www.vinatis.com/98698-fine_default/cochon-volant-rose-2024-chateau-de-caraguilhes.png,01034.png
1035,https://www.vinatis.com/100753-fine_default/vacqueyras-vieilles-vignes-2023-les-secrets-de-la-licorne-domaine-brunely.png,01035.png
1036,https://www.vinatis.com/82786-fine_default/bouzeron-2022-louis-jadot.png,01036.png
1037,https://www.vinatis.com/83659-fine_default/saint-joseph-2023-domaine-courbis.png,01037.png
1038,https://www.vinatis.com/95800-fine_default/chinon-rouge-les-picasses-2019-domaine-olga-raffault.png,01038.png
1039,https://www.vinatis.com/94975-fine_default/clos-de-sixte-2021-alain-jaume.png,01039.png
1040,https://www.vinatis.com/95337-fine_default/ventoux-2023-reserve-saint-dominique.png,01040.png
1041,https://www.vinatis.com/96844-fine_default/macon-lugny-bouchet-2023-louis-jadot.png,01041.png
1042,https://www.vinatis.com/97689-fine_default/chardonnay-les-grains-2024-marrenon.png,01042.png
1043,https://www.vinatis.com/97215-fine_default/estate-sauvignon-blanc-2024-clos-henri-vineyard.png,01043.png
1044,https://www.vinatis.com/51239-fine_default/prosecco-doc-gold-bottega.png,01044.png
1045,https://www.vinatis.com/90065-fine_default/cabernet-franc-2021-el-enemigo.png,01045.png
1046,https://www.vinatis.com/88970-fine_default/pouilly-sur-loire-2023-domaine-jean-pierre-bailly.png,01046.png
1047,https://www.vinatis.com/88864-fine_default/gruner-veltliner-selection-2023-domane-wachau.png,01047.png
1048,https://www.vinatis.com/90651-fine_default/reserve-mouton-cadet-sauternes-2022-baron-philippe-de-rothschild.png,01048.png
1049,https://www.vinatis.com/94688-fine_default/crozes-hermitage-vibrato-2022-romain-duvernay.png,01049.png
1050,https://www.vinatis.com/100375-fine_default/blanc-2024-domaine-de-bila-haut.png,01050.png
1051,https://www.vinatis.com/49519-fine_default/arcane-le-fou-xavier-vignon.png,01051.png
1052,https://www.vinatis.com/84118-fine_default/muscat-sec-2022-les-jamelles.png,01052.png
1053,https://www.vinatis.com/82465-fine_default/moulin-de-la-lagune-2017-second-vin-du-chateau-la-lagune.png,01053.png
1054,https://www.vinatis.com/93164-fine_default/pinot-noir-barrique-2022-hubert-meyer.png,01054.png
1055,https://www.vinatis.com/93368-fine_default/gros-plant-lecailler-2023-chateau-guipiere.png,01055.png
1056,https://www.vinatis.com/88180-fine_default/bergerie-de-l-hortus-blanc-2023-domaine-de-l-hortus.png,01056.png
1057,https://www.vinatis.com/89276-fine_default/chablis-2023-maison-patriarche.png,01057.png
1058,https://www.vinatis.com/93782-fine_default/chinon-rouge-tradition-2023-chateau-coudray-montpensier.png,01058.png
1059,https://www.vinatis.com/50161-fine_default/chateau-maucaillou-2019.png,01059.png
1060,https://www.vinatis.com/88190-fine_default/le-jeu-des-verts-2022-marcel-deiss.png,01060.png
1061,https://www.vinatis.com/85728-fine_default/hacienda-las-canas-listan-negro-2021-suertes-del-marques.png,01061.png
1062,https://www.vinatis.com/101219-fine_default/fixin-2022-louis-latour.png,01062.png
1063,https://www.vinatis.com/86792-fine_default/chateau-la-sauvageonne-grand-vin-2021-gerard-bertrand.png,01063.png
1064,https://www.vinatis.com/87134-fine_default/vina-gravonia-crianza-blanc-2016-lopez-de-heredia.png,01064.png
1065,https://www.vinatis.com/87432-fine_default/barbera-d-alba-2022-giovanni-sordo.png,01065.png
1066,https://www.vinatis.com/88064-fine_default/fuerza-2020-ego-bodegas.png,01066.png
1067,https://www.vinatis.com/90366-fine_default/chardonnay-loire-rebelle-2023-dumnacus-vignerons.png,01067.png
1068,https://www.vinatis.com/88402-fine_default/chardonnay-2023-vignoble-claude-cogne.png,01068.png
1069,https://www.vinatis.com/89554-fine_default/marius-2022-la-dourbie.png,01069.png
1070,https://www.vinatis.com/76140-fine_default/pinot-noir-humo-blanco-2022-hacienda-araucano.png,01070.png
1071,https://www.vinatis.com/76811-fine_default/enira-2018-bessa-valley.png,01071.png
1072,https://www.vinatis.com/89713-fine_default/mondeuse-saint-jean-de-la-porte-2022-cellier-de-la-baraterie.png,01072.png
1073,https://www.vinatis.com/89979-fine_default/irancy-2022-jean-marc-brocard.png,01073.png
1074,https://www.vinatis.com/90169-fine_default/silice-blanc-2023-maison-des-ardoisieres.png,01074.png
1075,https://www.vinatis.com/90246-fine_default/st-nicolas-de-bourgueil-traditionnelle-2023-damien-bruneau.png,01075.png
1076,https://www.vinatis.com/91090-fine_default/tignanello-2021-antinori.png,01076.png
1077,https://www.vinatis.com/91282-fine_default/pinot-noir-2023-la-petite-perriere-la-perriere.png,01077.png
1078,https://www.vinatis.com/91477-fine_default/contino-reserva-2020-cvne.png,01078.png
1079,https://www.vinatis.com/91479-fine_default/brezo-2023-bodegas-y-vinedos-mengoba.png,01079.png
1080,https://www.vinatis.com/97900-fine_default/le-petit-clos-maia-2023-clos-maia.png,01080.png
1081,https://www.vinatis.com/98994-fine_default/les-enfants-terribles-2023-pinot-noir-paul-aegerter.png,01081.png
1082,https://www.vinatis.com/99281-fine_default/marius-blanc-2024-by-m-chapoutier.png,01082.png
1083,https://www.vinatis.com/99602-fine_default/les-perles-blanc-2024-vigne-lourac.png,01083.png
1084,https://www.vinatis.com/54026-fine_default/chateau-la-gaffeliere-2018-1er-grand-cru-classe-b.png,01084.png
1085,https://www.vinatis.com/89982-fine_default/chablis-1er-cru-vaulorent-2018-la-chablisienne.png,01085.png
1086,https://www.vinatis.com/83022-fine_default/chinon-rouge-le-domaine-2022-bernard-baudry.png,01086.png
1087,https://www.vinatis.com/84304-fine_default/chateau-larrivet-haut-brion-2016.png,01087.png
